listing_id,title,make,model,year,price,mileage,province,vehicle_type,source,scraped_at,vehicle_age,age_bucket
mock_0498,Honda PCX 160 2018,Honda,Pcx 160,2018,36000.0,184400.0,Nakhon Ratchasima,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0499,Nissan Navara 2013,Nissan,Navara,2013,378000.0,209500.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0500,Isuzu D-Max 2016,Isuzu,D-Max,2016,279000.0,221800.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0501,Suzuki Swift 2018,Suzuki,Swift,2018,170000.0,114500.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0502,Mercedes-Benz C-Class 2020,Mercedes-Benz,C-Class,2020,1119000.0,70300.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0503,Toyota Yaris 2013,Toyota,Yaris,2013,237000.0,215100.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0504,Toyota Fortuner 2016,Toyota,Fortuner,2016,520000.0,215900.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0505,Honda Jazz 2014,Honda,Jazz,2014,193000.0,134900.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0506,Mazda CX-5 2017,Mazda,Cx-5,2017,410000.0,139800.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0507,Honda CR-V 2014,Honda,Cr-V,2014,476000.0,155400.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0508,Honda Wave 110 2014,Honda,Wave 110,2014,16000.0,130000.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0509,Toyota Camry 2015,Toyota,Camry,2015,578000.0,125200.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0510,Nissan Navara 2015,Nissan,Navara,2015,252000.0,132200.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0511,Mazda 3 2016,Mazda,3,2016,297000.0,167800.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0512,Suzuki Swift 2012,Suzuki,Swift,2012,175000.0,165400.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0513,Honda HR-V 2018,Honda,Hr-V,2018,335000.0,79000.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0514,Honda PCX 160 2018,Honda,Pcx 160,2018,38000.0,91200.0,Chiang Mai,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0515,Honda Civic 2020,Honda,Civic,2020,242000.0,74200.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0516,Honda Jazz 2016,Honda,Jazz,2016,187000.0,142200.0,Chonburi,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0517,Kawasaki Z400 2021,Kawasaki,Z400,2021,97000.0,101000.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0518,Kawasaki Ninja 300 2017,Kawasaki,Ninja 300,2017,61000.0,105500.0,Krabi,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0519,Ford Ranger 2017,Ford,Ranger,2017,427000.0,160200.0,Surat Thani,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0520,Honda CR-V 2021,Honda,Cr-V,2021,480000.0,80300.0,Bangkok,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0521,Toyota Camry 2019,Toyota,Camry,2019,595000.0,100000.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0522,Kawasaki Ninja 300 2022,Kawasaki,Ninja 300,2022,65000.0,53700.0,Surat Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0523,Nissan Note 2013,Nissan,Note,2013,164000.0,167600.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0524,Mazda CX-5 2019,Mazda,Cx-5,2019,329000.0,53100.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0525,Honda CR-V 2016,Honda,Cr-V,2016,437000.0,176600.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0526,Mercedes-Benz C-Class 2016,Mercedes-Benz,C-Class,2016,820000.0,150900.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0527,Yamaha R15 2020,Yamaha,R15,2020,48000.0,55400.0,Chiang Mai,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0528,Honda CR-V 2020,Honda,Cr-V,2020,442000.0,128300.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0529,Honda PCX 160 2021,Honda,Pcx 160,2021,49000.0,60100.0,Nakhon Sawan,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0530,Honda City 2014,Honda,City,2014,156000.0,137500.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0531,Nissan Navara 2015,Nissan,Navara,2015,351000.0,122000.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0532,Yamaha R15 2021,Yamaha,R15,2021,55000.0,74800.0,Saraburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0533,Toyota Fortuner 2022,Toyota,Fortuner,2022,740000.0,85700.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0534,Toyota Yaris 2013,Toyota,Yaris,2013,212000.0,138200.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0535,Honda PCX 160 2020,Honda,Pcx 160,2020,34000.0,112700.0,Nakhon Sawan,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0536,Yamaha NMAX 155 2021,Yamaha,Nmax 155,2021,41000.0,39200.0,Hat Yai (Songkhla),Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0537,Toyota Hilux Revo 2016,Toyota,Hilux Revo,2016,454000.0,254300.0,Surat Thani,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0538,Kawasaki Ninja 300 2018,Kawasaki,Ninja 300,2018,56000.0,114400.0,Chiang Mai,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0539,Nissan Navara 2013,Nissan,Navara,2013,338000.0,253600.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0540,Yamaha NMAX 155 2023,Yamaha,Nmax 155,2023,53000.0,27200.0,Surat Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0541,Kawasaki Z400 2021,Kawasaki,Z400,2021,81000.0,73400.0,Hat Yai (Songkhla),Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0542,Honda Civic 2016,Honda,Civic,2016,358000.0,136300.0,Pathum Thani,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0543,Suzuki Swift 2018,Suzuki,Swift,2018,137000.0,121600.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0544,Yamaha Aerox 155 2018,Yamaha,Aerox 155,2018,36000.0,102100.0,Chiang Mai,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0545,Honda Click 150 2014,Honda,Click 150,2014,22000.0,172700.0,Nonthaburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0546,Honda HR-V 2020,Honda,Hr-V,2020,318000.0,91900.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0547,Honda CBR 150R 2018,Honda,Cbr 150R,2018,43000.0,108800.0,Nakhon Ratchasima,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0548,Mitsubishi Pajero 2014,Mitsubishi,Pajero,2014,426000.0,194100.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0549,Mazda CX-5 2017,Mazda,Cx-5,2017,471000.0,100100.0,Krabi,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0550,Mitsubishi Pajero 2016,Mitsubishi,Pajero,2016,422000.0,129400.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0551,Honda City 2015,Honda,City,2015,223000.0,204600.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0552,Mitsubishi Pajero 2015,Mitsubishi,Pajero,2015,584000.0,106400.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0553,Toyota Fortuner 2021,Toyota,Fortuner,2021,604000.0,81600.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0554,Toyota Fortuner 2017,Toyota,Fortuner,2017,634000.0,122100.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0555,Honda Civic 2017,Honda,Civic,2017,367000.0,125800.0,Surat Thani,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0556,Toyota Fortuner 2019,Toyota,Fortuner,2019,587000.0,135400.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0557,Toyota Camry 2016,Toyota,Camry,2016,517000.0,206800.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0558,Suzuki GSX-S150 2017,Suzuki,Gsx-S150,2017,31000.0,103900.0,Nonthaburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0559,Toyota Yaris 2018,Toyota,Yaris,2018,240000.0,88600.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0560,Mitsubishi Triton 2016,Mitsubishi,Triton,2016,324000.0,99700.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0561,Honda Jazz 2019,Honda,Jazz,2019,168000.0,88300.0,Krabi,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0562,Mazda 3 2013,Mazda,3,2013,317000.0,170300.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0563,Kawasaki Z400 2022,Kawasaki,Z400,2022,118000.0,58200.0,Saraburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0564,Suzuki GSX-S150 2019,Suzuki,Gsx-S150,2019,28000.0,103700.0,Nakhon Ratchasima,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0565,Mercedes-Benz C-Class 2020,Mercedes-Benz,C-Class,2020,1038000.0,110500.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0566,Toyota Camry 2019,Toyota,Camry,2019,569000.0,124900.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0567,Honda PCX 160 2023,Honda,Pcx 160,2023,60000.0,31400.0,Lampang,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0568,Mercedes-Benz C-Class 2018,Mercedes-Benz,C-Class,2018,1167000.0,75300.0,Pathum Thani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0569,Mazda CX-5 2018,Mazda,Cx-5,2018,270000.0,153500.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0570,Ford EcoSport 2017,Ford,Ecosport,2017,258000.0,86700.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0571,Toyota Yaris 2018,Toyota,Yaris,2018,199000.0,63900.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0572,Isuzu D-Max 2016,Isuzu,D-Max,2016,384000.0,171100.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0573,Honda PCX 160 2020,Honda,Pcx 160,2020,43000.0,57600.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0574,Suzuki GSX-S150 2022,Suzuki,Gsx-S150,2022,43000.0,57000.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0575,BMW Series 3 2020,Bmw,Series 3,2020,862000.0,89900.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0576,Honda PCX 160 2020,Honda,Pcx 160,2020,36000.0,63800.0,Rayong,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0577,Suzuki GSX-S150 2020,Suzuki,Gsx-S150,2020,25000.0,123200.0,Bangkok,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0578,Honda Jazz 2018,Honda,Jazz,2018,164000.0,134600.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0579,Mazda 3 2017,Mazda,3,2017,315000.0,116400.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0580,Honda Jazz 2017,Honda,Jazz,2017,169000.0,103900.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0581,Toyota Fortuner 2016,Toyota,Fortuner,2016,630000.0,185500.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0582,Toyota Yaris 2016,Toyota,Yaris,2016,228000.0,150300.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0583,Suzuki Swift 2014,Suzuki,Swift,2014,167000.0,121700.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0584,Ford Ranger 2016,Ford,Ranger,2016,399000.0,167500.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0585,Mercedes-Benz C-Class 2016,Mercedes-Benz,C-Class,2016,1060000.0,89500.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0586,Honda Click 150 2017,Honda,Click 150,2017,15000.0,157200.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0587,Mazda 3 2013,Mazda,3,2013,303000.0,194200.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0588,Honda HR-V 2018,Honda,Hr-V,2018,305000.0,102300.0,Bangkok,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0589,Kawasaki Ninja 300 2017,Kawasaki,Ninja 300,2017,54000.0,173900.0,Pathum Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0590,Toyota Hilux Revo 2016,Toyota,Hilux Revo,2016,428000.0,185300.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0591,Mercedes-Benz C-Class 2019,Mercedes-Benz,C-Class,2019,1039000.0,80700.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0592,Kawasaki Ninja 300 2022,Kawasaki,Ninja 300,2022,76000.0,67300.0,Krabi,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0593,Honda CR-V 2019,Honda,Cr-V,2019,445000.0,147800.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0594,Yamaha R15 2021,Yamaha,R15,2021,48000.0,50900.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0595,Nissan Navara 2020,Nissan,Navara,2020,362000.0,89100.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0596,Toyota Hilux Revo 2020,Toyota,Hilux Revo,2020,493000.0,120200.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0597,Nissan Note 2012,Nissan,Note,2012,183000.0,208500.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0598,Kawasaki Z400 2021,Kawasaki,Z400,2021,93000.0,87100.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0599,Yamaha MT-15 2020,Yamaha,Mt-15,2020,32000.0,82500.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
